HPO-ID	DATABASE-NAME	EXTERNAL-ID	EXTERNAL-NAME
HP:0000907	UMLS	C1846154	{'Cupping of anterior ribs', 'Anterior rib cupping', 'Anterior cupping of ribs', 'Anteriorly splayed ribs'}
HP:0000910	UMLS	C1861213	{'Wide-cupped costochondral junctions'}
HP:0000911	UMLS	C1855177	{'Flat glenoid fossa'}
HP:0011912	UMLS	C4023131	{'Abnormality of the glenoid fossa'}
HP:0000912	MEDDRA	10010455	None
HP:0000912	MSH	C535802	None
HP:0000912	SNOMEDCT_US	79120002	Congenital elevation of scapula
HP:0000912	UMLS	C0152438	"{""sprengel's deformity"", 'Maladie de Sprengel familiale', 'sprengel deformity', 'deformities sprengels', 'congenital elevation scapula', 'Sprengel deformity', 'deformity sprengels', 'SPRENGEL DEFORMITY', 'Sprengel anomaly', 'High scapula', ""Sprengel's shoulder"", ""Sprengel's deformity"", 'Cong elevation-scapula', 'Congenital elevation of scapula', 'Congenital, upward displacement of the scapula', 'HIGH SCAPULA', 'High shoulder blade'}"
HP:0000913	UMLS	C1842084	{'Posterior rib fusion'}
HP:0000914	UMLS	C1834124	{'Shield chest'}
HP:0000914	UMLS	C1839248	{'Broad chest'}
HP:0100625	UMLS	C4020962	{'Wide thorax', 'Enlarged thorax', 'Wide rib cage'}
HP:0000915	UMLS	C1864796	{'Pectus excavatum inferiorly', 'Pectus excavatum (inferiorly)', 'Pectus excavatum of inferior sternum'}
HP:0000916	SNOMEDCT_US	249680009	Broad clavicle
HP:0000916	UMLS	C0426801	{'Broad clavicles', 'Broad collarbone'}
HP:0000917	UMLS	C1864795	{'Superior pectus carinatum', 'Pectus carinatum superiorly', 'Pectus carinatum (superiorly)'}
HP:0000918	UMLS	C1851415	{'Shoulder bone exostoes', 'Scapular exostoses', 'Scapulae exostoses'}
HP:0000920	UMLS	C1857180	{'Costochondral thickening', 'Widened costochondral junction', 'Prominent costochondral junction', 'Wide costochondral junctions', 'COSTOCHONDRAL JUNCTION ENLARGEMENT', 'Enlargement of the costochondral junction', 'Enlarged costochondral junctions'}
HP:0000922	UMLS	C1837483	{'Anterior and posterior rib cupping', 'Posterior rib cupping'}
HP:0000923	SNOMEDCT_US	15214001	Rachitic rosary
HP:0000923	SNOMEDCT_US	249702007	Beading of ribs
HP:0000923	UMLS	C0426824	{'Beaded ribs'}
HP:0000924	UMLS	C4021790	{'Skeletal abnormalities', 'Skeletal anomalies', 'Abnormality of the skeletal system'}
HP:0000925	UMLS	C4020882	{'Abnormality of the backbone'}
HP:0000925	UMLS	C4021789	{'Abnormality of the vertebral column', 'Abnormal spine', 'Abnormality of the spine', 'Abnormal vertebral column'}
HP:0000926	UMLS	C1844704	{'Platyspondyly', 'Flat vertebral bodies', 'Flattened vertebral bodies', 'Flattened vertebrae'}
HP:0003312	UMLS	C1839326	{'Abnormal form of the vertebral bodies', 'Abnormally shaped vertebrae', 'Abnormally-shaped vertebrae'}
HP:0000927	UMLS	C4025818	{'Abnormality of skeletal maturation'}
HP:0011843	UMLS	C4023164	{'Abnormality of skeletal physiology'}
HP:0000930	UMLS	C4025817	{'Elevated imprint of posterior skull bones over the transverse sinuses', 'Elevated imprint of occipital bone over the transverse sinuses', 'Thinning and bulging of occipital bone over the transverse sinuses', 'Thinning and bulging of posterior skull bones over the transverse sinuses', 'Elevated imprint of the transverse sinuses'}
HP:0002693	UMLS	C4025688	{'Abnormality of the skull base', 'Abnormality of cranial base'}
HP:0000931	UMLS	C4021788	{'Thinning and bulging of the posterior fossa bones', 'Thinning and bulging of posterior skull bones', 'Thinning and bulging of posterior fossa bones'}
HP:0000931	UMLS	C4280608	{'Thinning and bulging of occipital bone of skull'}
HP:0000932	UMLS	C3280768	{'Abnormality of the posterior cranial fossa', 'Abnormality of the posterior fossa', 'Posterior fossa anomaly', 'Posterior fossa abnormalities'}
HP:0000933	UMLS	C4025816	{'Posterior fossa cyst at the fourth ventricle'}
HP:0007109	UMLS	C1839858	{'Periventricular cysts'}
HP:0007291	UMLS	C1857353	{'Posterior fossa cysts', 'Posterior fossa cyst'}
HP:0000934	MSH	D002805	Chondrocalcinosis
HP:0000934	SNOMEDCT_US	201637001	Chondrocalcinosis due to pyrophosphate crystals
HP:0000934	SNOMEDCT_US	239832006	Calcium pyrophosphate arthritis and periarthritis
HP:0000934	SNOMEDCT_US	239838005	Chondrocalcinosis
HP:0000934	UMLS	C0553730	{'Chondrocalcinosis', 'Chondrocalcinosis, cause unspecified', 'Chondrocalcinoses', 'calcium pyrophosphate deposition disease', 'Pseudogout', 'Pyrophosph cryst-unspec', 'calcium pyrophosphate dihydrate crystal deposition disease', 'cpdd', 'Chondrocalcinosis, due to pyrophosphate crystals, involving unspecified site', 'Chondrocalcinosis, due to pyrophosphate crystals, site unspecified', 'chondrocalcinosis', 'Calcium Pyrophosphate Deposition Disease', 'CPDD', 'Calcium pyrophosphate deposition disease', 'Calcium deposits in joints', 'CHONDROCALCINOSIS FAMILIARIS', 'chondrocalcinosis articularis', 'CHONDROCALCINOSIS, ARTICULAR', 'CPPD CRYSTAL DEPOSITION DISEASE', 'CPPD (pseudo-gout)', 'Chondrocalcinosis due to pyrophosphate crystals', 'CHONDROCALCINOSIS'}
HP:0001367	MSH	D007592	Joint Diseases
HP:0001367	SNOMEDCT_US	399269003	Arthropathy (disorder)
HP:0001367	UMLS	C0022408	{'arthropathy', 'joint dysfunction', 'Arthropathy, unspecified', 'arthropathies', 'Disease of the joints', 'Unspecified disorder of joint, site unspecified', 'joint disorders', 'Disorder, Joint', 'ARTHROPATHY, NOS', 'Joint Diseases', 'ARTHROPATHY', 'Joint dis NOS-unspec jt', 'JOINT DISORDER', 'Joint Disease', 'articular disease', 'arthrosis', 'ARTHROSIS', 'Arthropathies', 'joint disease', 'ARTHROPATHY (NOS)', 'Unspecified disorder of joint', 'arthropathy nos', 'DISORDER JOINT', 'Arthropathy, unspecified, site unspecified', 'Joint Disorder', 'Arthropathy', 'Joint disease', 'Arthropathy NOS-unspec', 'joint diseases', 'JOINT DIS', 'Joints--Diseases', 'arthropathic', 'Joint Disorders', 'diseases of the joints', 'joint disorder', 'diseases of joints'}
HP:0001367	UMLS	C0240083	{'Anomaly of the joints', 'Abnormality of the joints', 'Abnormal shape of joints', 'JOINT ABNORMALITY', 'Abnormal joint morphology', 'joint abnormality', 'abnormalities joint'}
HP:0010766	UMLS	C3806226	{'Ectopic calcification'}
HP:0100685	UMLS	C4020701	{'Enthesis abnormality'}
HP:0100685	UMLS	C4021997	{'Abnormality of Sharpey fibers', 'Abnormal Sharpey fiber morphology'}
HP:0000935	UMLS	C1840418	{'Thickened cortex of long bones', 'Broad cortex of long bones', 'Cortical thickening of the long bones', 'Thickened cortices of long bones'}
HP:0011314	UMLS	C4021165	{'Abnormality of long bone morphology', 'Abnormality of the tubular bones', 'Abnormal shape of long bone'}
HP:0100039	UMLS	C4022382	{'Thickened cortex of bones'}
HP:0000938	MSH	D001851	Bone Diseases, Metabolic
HP:0000938	SNOMEDCT_US	312894000	Osteopenia
HP:0000938	SNOMEDCT_US	78441005	Osteopenia
HP:0000938	UMLS	C0029453	{'Bone Loss', 'Low bone mineral density', 'Decreased bone mineral density', 'Osteopenia', 'osteopenia', 'Low Bone Densities', 'Bone Density, Low', 'bone loss', 'OSTEOPENIA', 'Low Bone Mineral Density', 'Low Bone Density', 'Osteopenias'}
HP:0000938	UMLS	C0747078	{'Osteopenia, generalized', 'generalized osteopenia', 'Generalized osteopenia', 'generalize osteopenia'}
HP:0004349	UMLS	C2674432	{'Decreased bone mineral density Z score', 'Reduced bone mineral density', 'Decreased bone mineral density', 'Low solidness and mass of the bones'}
HP:0000939	MSH	D010024	Osteoporosis
HP:0000939	SNOMEDCT_US	64859006	Osteoporosis
HP:0000939	UMLS	C0029456	{'OSTEOPOROS', 'OSTEOPOROSIA', 'Osteoporosis, unspecified', 'Osteoporosi', 'LUUSTON HAURASTUMA/OSTEOPOROOSI', 'osteoporosis', 'OSTEOPOROSIS', 'Osteoporose', 'OSTEOPOROSE', 'Osteoporosis', 'Osteoporosis NOS', 'Osteoporoses'}
HP:0000940	UMLS	C4021787	{'Abnormal diaphysis morphology', 'Abnormality of the diaphyses', 'Abnormal shape of shaft of long bone'}
HP:0000941	UMLS	C4025815	{'Short diaphyses', 'Short shaft of long bone'}
HP:0000943	MSH	D008059	Mucopolysaccharidosis I
HP:0000943	SNOMEDCT_US	254069004	Dysostosis multiplex
HP:0000943	SNOMEDCT_US	65327002	Mucopolysaccharidosis, MPS-I-H
HP:0000943	UMLS	C0086795	"{'HURLER DIS', ""Syndrome, Hurler's"", ""hurler's disease"", ""Disease, Hurler's"", 'MPS I H', 'Mucopolysaccharidosis Type Ihs', ""Hurler's syndrome"", 'Hurler disease', 'hurlers', 'mucopolysaccharidosis type IH', 'Type Ih, Mucopolysaccharidosis', ""Hurler's Disease"", 'MPS1-H', 'MUCOPOLYSACCHARIDOSIS TYPE IH', 'Hurler syndrome', 'Mucopolysaccharidosis Type IH', 'Pfaundler-Hurler Syndrome', 'gargoylism', 'HURLER SYNDROME', 'hurler disease', 'Hurler Syndrome', 'hurler', ""Hurler's Syndrome"", 'Dysostosis multiplex', 'Hurler Disease', 'Gargoylism, Hurler Syndrome', 'HURLERS DIS', 'lipochondrodystrophy', ""hurler's syndrome"", 'hurlers syndrome', 'GARGOYLISM', 'hurler syndrome', 'thompson syndrome', 'Hurler Syndrome Gargoylism', 'Gargoylism', 'MPS I', 'Type Ihs, Mucopolysaccharidosis', 'Gargoylisms', 'Mucopolysaccharidosis Type Ih', 'hurlers disease'}"
HP:0011842	UMLS	C4023165	{'Abnormality of skeletal morphology', 'Abnormally shaped skeletal'}
HP:0000944	UMLS	C4025814	{'Abnormality of the wide portion of a long bone', 'Abnormality of the metaphysis'}
HP:0002813	UMLS	C4082761	{'Abnormality of limb bone morphology', 'Abnormal shape of limb bone', 'Arm and/or leg bone differences', 'Limb abnormality'}
HP:0000946	UMLS	C1861218	{'Hypoplastic ilia', 'Short and small iliac bones', 'Small iliac bones'}
HP:0000946	UMLS	C4280607	{'Small wings of the pelvic girdle'}
HP:0002867	UMLS	C4021746	{'Abnormality of the ilium', 'Iliac abnormalities'}
HP:0000947	UMLS	C2749582	{'Dumbbell-shaped long bone', 'Dumbbell-shaped long bones', 'Dumbbell widening of long bone metaphyses'}
HP:0003016	UMLS	C1849039	{'Metaphyseal widening', 'Widened metaphyses', 'Broad wide portion of long bone', 'Wide metaphyses', 'Widened long bone metaphyses', 'Metaphyseal Widening'}
HP:0000951	MSH	D012868	Skin Abnormalities
HP:0000951	MSH	D012871	Skin Diseases
HP:0000951	SNOMEDCT_US	199879009	Congenital anomaly of skin
HP:0000951	SNOMEDCT_US	95320005	Disease of skin
HP:0000951	UMLS	C0037268	{'skin abnormality', 'malformations skin', 'malformation skin', 'Congenital Skin Disorder', 'SKIN ABNORM', 'Skin--Abnormalities', 'Skin Abnormalities', 'ABNORM SKIN', 'Abnormalities, Skin', 'Abnormality of the skin', 'skin abnormalities', 'Congenital Abnormality of the Skin', 'congenital disorders skin', 'congenital skin disorder', 'Skin abnormality', 'Skin Abnormality', 'Abnormality, Skin', 'abnormality skin'}
HP:0000951	UMLS	C0037274	{'diseases skin', 'skin disease', 'skin diseases', 'dermatosis', 'Cutaneous Disorders', 'Skin Diseases and Manifestations', 'Skin Disorder', 'SKIN DIS', 'dermatological disorders', 'Dermatosis NOS', 'dermatological disease', 'diseases integumentary', 'Skin diseases', 'diseases disorders skin', 'Dermatoses', 'Cutaneous Disorder', 'dermatologic diseases', 'DISORDER SKIN (NOS)', 'skin disorders', 'dermatologic disease', 'SKIN DISORDERS', 'disease disorders skin', 'disease integumentary', 'dermatological diseases', 'disease skin', 'SKIN DISORDER', 'Disorder of Skin', 'dermopathy', 'skin disorder diagnosis', 'dermatoses', 'Cutaneous disorders', 'Skin conditions', 'disorders skin', 'disorder skin', 'Skin Conditions', 'Skin--Diseases', 'SKIN DISORDER (NOS)', 'of skin disease', 'Dermatosis', 'Skin Diseases', 'Dermatologic disorders', 'skin disorder', 'integumentary disease', 'dermatopathy', 'Skin Disease', 'disease of skin'}
HP:0001574	UMLS	C4025761	{'Abnormality of the integument'}
HP:0000952	MSH	D007565	Jaundice
HP:0000952	SNOMEDCT_US	18165001	Jaundice
HP:0000952	UMLS	C0022346	{'YELLOW SKIN', 'Gulsot icterus', 'GULSOT/ICTERUS', 'Ictere', 'icterus', 'Icterus NOS', 'sargasag', 'tzahevet', 'icteric', 'Gelbsucht/Ikterus', 'Yellowing of the skin', 'Yellow skin', 'ICTERUS', 'Icterus', 'Jaundice', 'JAUNDICE', 'Geelzucht', 'jaundice', 'KELTAISUUS', 'IKTERIZIA', 'Jaunisse', 'Ictericia', 'Jaundiced', 'Ittero', 'GULSOTT/IKTERUS'}
HP:0001005	UMLS	C4025812	{'Dermatological manifestations of systemic disorders'}
HP:0001396	MSH	D002779	Cholestasis
HP:0001396	SNOMEDCT_US	197446008	Occlusion of bile duct
HP:0001396	SNOMEDCT_US	30144000	Obstruction of bile duct
HP:0001396	SNOMEDCT_US	33688009	Cholestasis
HP:0001396	UMLS	C0008370	{'bile duct obstruction', 'Obstruction de la voi biliaire', 'Occlusione dotto biliare', 'Bile Duct Obstruction', 'cholestasis', 'Bile Duct Obstructions', 'Cholestasis', 'Duct Obstructions, Bile', 'biles ducts obstructions', 'obstruction bile duct', 'Cholestases', 'Bile duct occlusion', 'Slowed or blocked flow of bile from liver', 'cholestases', 'bile ducts obstruction', 'biles ducts obstruction', 'bile ducts obstructions', 'Biliary Stases', 'BILIARY STASIS', 'Duct Obstruction, Bile', 'Biliary Stasis', 'Obstruction of bile duct', 'Stasis, Biliary', 'Obstruction, Bile Duct', 'Obstructions, Bile Duct', 'of bile duct obstruction', 'bile occlusion', 'Stases, Biliary', 'bile stasis', 'obstruction of bile duct', 'bile obstruction', 'biliary stasis'}
HP:0000953	MSH	D017495	Hyperpigmentation
HP:0000953	SNOMEDCT_US	4830009	Hyperpigmentation
HP:0000953	SNOMEDCT_US	49765009	Hyperpigmentation of skin
HP:0000953	UMLS	C0162834	{'hyperpigmentation', 'Skin hyperpigmentation', 'skin hyperpigmentation', 'Cutaneous hyperpigmentation', 'Skin Hyperpigmentation', 'HYPERPIGMENTATION', 'hyperpigmentation of skin', 'Patchy darkened skin', 'Hyperpigmentation', 'Hyperpigmentation of the skin', 'Increased skin pigmentation', 'SKIN HYPERPIGMENTATION', 'SKIN PIGMENTATION INCREASE', 'Hypermelanoses', 'hypermelanosis', 'HYPERPIGMENTATION SKIN', 'Hyperpigmented lesion', 'Hypermelanosis'}
HP:0001000	UMLS	C1260926	{'Dyspigmentation', 'Pigmentary skin changes', 'Pigmentary changes', 'ABNORMAL PIGMENTATION', 'Abnormal pigmentation', 'PIGMENTATION ABNORMAL', 'Dyschromia', 'Abnormal skin color', 'Pigmentation anomaly', 'Abnormal Pigmentation', 'abnormal pigmentation', 'Pigmentation abnormalities', 'Abnormality of skin pigmentation', 'Abnormal skin pigmentation', 'Abnormality of pigmentation'}
HP:0000954	SNOMEDCT_US	248409006	Single transverse palmar crease
HP:0000954	UMLS	C0424731	{'Single palmar creases', 'Single transverse palmar creases', 'Simian Crease', 'Single transverse palmar crease', 'crease simian', 'creases simian', 'Simian line', 'Single flexion crease', 'Simian creases', 'Simian crease', 'Single palmar crease', 'simian crease', 'Single Palmar Crease', 'Transverse palmar creases', 'Single Transverse Palmar Crease', 'SIMIAN CREASE', 'Transverse palmar crease'}
HP:0010490	SNOMEDCT_US	205557000	Abnormal palmar creases
HP:0010490	UMLS	C0221199	{'Abnormal palmar creases', 'Abnormality of the palm lines', 'Abnormality of the palmar creases', 'PALMAR CREASE ABNORMALITY', 'abnormal palmar creases'}
HP:0000956	MSH	D000052	Acanthosis Nigricans
HP:0000956	SNOMEDCT_US	402599005	Acanthosis nigricans (disorder)
HP:0000956	SNOMEDCT_US	72129000	Acquired acanthosis nigricans
HP:0000956	UMLS	C0000889	{'Acanthosis Nigricans', 'Acanthosis nigricans', 'Darkened and thickened skin', 'ACANTHOSIS NIGRICANS', 'Nigricans, Acanthosis', 'keratosis nigricans', 'Nigrican, Acanthosis', 'Acanthosis Nigrican', 'KERATOSIS NIGRICANS', 'Keratosis nigricans', 'acanthosis nigricans'}
HP:0011368	UMLS	C0494876	{'Epidermal thickening'}
HP:0011368	UMLS	C4020752	{'Abnormality of keratinization'}
HP:0000957	MSH	D019080	Cafe-au-Lait Spots
HP:0000957	SNOMEDCT_US	201281002	Cafe-au-lait spots
HP:0000957	SNOMEDCT_US	51089004	Birthmark of skin
HP:0000957	UMLS	C0221263	{'Cafe au lait spots', 'Caf\\xc3\\xa9 Au Lait Patch', 'Spot, Cafe-au-Lait', 'Cafe Au Lait Spot', 'Cafe Au Lait Patch', 'cafe-au-lait spot', 'CAFE AU LAIT SPOT', 'Cafe-au-lait spot', 'Cafe-au-Lait Spot', 'Cafe-au-lait spots', 'Cafe au Lait Spots', 'Spots, Cafe-au-Lait', 'au cafe lait spots', 'Cafe-au-Lait Spots', 'Cafe-au-lait macule', 'cafe-au-lait spots', 'Cafe au lait spot', 'Caf\\xc3\\xa9 Au Lait Spot', 'Cafe-au-lait macules', 'cafe au lait spots', 'cafe au lait spot'}
HP:0000957	UMLS	C0265974	{'Birthmark', 'Birthmarks', 'birthmarks', 'birthmark', 'birthmark disorders'}
HP:0011355	UMLS	C0850826	{'Localized Skin Lesion', 'Localized skin lesion'}
HP:0000958	MEDDRA	10048222	None
HP:0000958	SNOMEDCT_US	16386004	Dry skin
HP:0000958	UMLS	C0151908	{'Dry', 'dry skin', 'SKIN DRYNESS', 'Dry Skin', 'DRY SKIN', 'SKIN DRY', 'Dry skin', 'skin dryness', 'DRY'}
HP:0000958	UMLS	C0259817	{'XEROSIS', 'xerosis', 'Xerosis'}
HP:0011121	Fyler	4133	None
HP:0011121	UMLS	C4023528	{'Abnormal skin structure', 'Abnormal skin morphology', 'Abnormality of skin morphology'}
HP:0000960	SNOMEDCT_US	249729002	Sacral dimples
HP:0000960	SNOMEDCT_US	311897005	Sacral dimple
HP:0000960	UMLS	C0426848	{'dimples sacral', 'Pilonidal dimple', 'Spinal dimple', 'Sacral dimple', 'Pilonidal Dimple', 'Sacral Dimple', 'sacral dimple', 'dimple sacral', 'Sacral sinus', 'Sacral Sinus', 'Sacral Pit', 'sacral dimples'}
HP:0010767	UMLS	C4023709	{'Sacrococcygeal pilonidal abnormality'}
HP:0010781	SNOMEDCT_US	301854006	Skin dimple
HP:0010781	UMLS	C0578531	{'Skin dimple', 'Skin dimples', 'dimple skin', 'skin dimple'}
HP:0000961	MSH	D003490	Cyanosis
HP:0000961	SNOMEDCT_US	119419001	Cyanosis
HP:0000961	SNOMEDCT_US	3415004	Cyanosis
HP:0000961	UMLS	C0010520	{'cyanosis', 'CYANOSIS', 'Blue discoloration of the skin', 'Cyanosis', 'cyanosed', 'Blue Spells', 'SKIN CYANOSIS', 'Cyanoses'}
HP:0002795	Fyler	4200	None
HP:0002795	UMLS	C4025677	None
HP:0000963	SNOMEDCT_US	277797007	Thin skin
HP:0000963	UMLS	C0423757	{'thin skin', 'thinning of skin', 'Thin skin', 'thinning skin', 'skin thinning', 'skin thin'}
HP:0008065	UMLS	C4024737	{'Aplasia/Hypoplasia of the skin', 'Absent/underdeveloped skin', 'Absent/small skin'}
HP:0000964	MSH	D004485	Eczema
HP:0000964	SNOMEDCT_US	281104002	Unclassifiable eczema
HP:0000964	SNOMEDCT_US	43116000	Eczema
HP:0000964	UMLS	C0013595	{'ECZEMA', 'Dermatitis, Eczematous', 'eczema nos', 'Eczematous dermatitis', 'Eczema', 'DERMATITIS ECZEMATOID', 'ECZEMATOUS SKIN LESIONS', 'Eczematoid dermatitis', 'eczema', 'Eczemas', 'Atopic Dermatitis', 'eczematous dermatitis', 'Eczema NOS', 'eczemas', 'eczematoid dermatitis', 'eczematous rash', 'ECZEMATOUS DERMATITIS', 'Eczematous Dermatitis', 'Eczematous Dermatitides', 'Dermatitides, Eczematous'}
HP:0011123	MP	0004947	None
HP:0011123	MSH	D003872	Dermatitis
HP:0011123	SNOMEDCT_US	703938007	Inflammatory dermatosis (disorder)
HP:0011123	UMLS	C0011603	{'Skin Inflammation', 'dermatitis', 'Inflammation of Skin', 'Inflammation of the Skin', 'inflammation of skin', 'skin inflammation', 'Dermatitis', 'Inflammation Of Skin', 'Dermatitides', 'Skin--Inflammation', 'DERMATITIS', 'dermatitides', 'DERMATITIS (NOS)', 'Dermatitis, NOS'}
HP:0011123	UMLS	C3875321	{'Abnormal tendency to infections of the skin', 'Inflammatory dermatosis', 'Inflammatory abnormality of the skin', 'Inflammatory skin disease', 'Skin inflammation'}
HP:0000965	SNOMEDCT_US	26825009	Cutis marmorata
HP:0000965	UMLS	C0263401	{'Telangiectatica Congenita', 'Cutis Marmorata', 'cutis marmorata', 'Cutis marmorata', 'Livedo reticularis'}
HP:0011276	MSH	D017445	Skin Diseases, Vascular
HP:0011276	SNOMEDCT_US	11263005	Vascular disease of the skin
HP:0011276	UMLS	C0162819	{'Skin Disease, Vascular', 'Vascular Skin Disease', 'Skin vascular malformation', 'SKIN DIS VASCULAR', 'Disease, Vascular Skin', 'Diseases, Vascular Skin', 'Skin Diseases, Vascular', 'VASCULAR SKIN DIS', 'Vascular disord of skin', 'Vascular skin abnormality', 'Vascular disorders of skin', 'Vascular Skin Diseases', 'Skin Vascular Disorder'}
HP:0011276	UMLS	C1842892	{'Vascular abnormalities restricted to skin'}
HP:0000966	MEDDRA	10021013	None
HP:0000966	MSH	D007007	Hypohidrosis
HP:0000966	SNOMEDCT_US	45004005	Hypohidrosis
HP:0000966	UMLS	C0020620	{'Oligohidrosis', 'Hypohidrosis', 'oligohidrosis', 'HYPHIDROSIS', 'HYPOHIDROSIS', 'OLIGIDRIA', 'Decreased ability to sweat', 'hypohidrosis'}
HP:0007550	UMLS	C4021831	{'Lack of sweating or excessive sweating', 'Hypohidrosis or hyperhidrosis'}
HP:0000967	MEDDRA	10034754	None
HP:0000967	MSH	D011693	Purpura
HP:0000967	SNOMEDCT_US	271813007	Petechial rash
HP:0000967	SNOMEDCT_US	50091001	Petechia
HP:0000967	UMLS	C0031256	{'petechia', 'petechiae', 'Petechia', 'PETECHIAE', 'Petechiae'}
HP:0000968	MSH	D004476	Ectodermal Dysplasia
HP:0000968	SNOMEDCT_US	254154003	Congenital ectodermal defect
HP:0000968	SNOMEDCT_US	8654005	Ectodermal dysplasia
HP:0000968	UMLS	C0013575	{'Ectodermal Dysplasias', 'Congenital Ectodermal Defects', 'Congenital Ectodermal Defect', 'ectodermal dysplasias', 'DEFECT CONGEN ECTODERMAL', 'dysplasia ectodermal', 'Ectodermal dysplasia', 'ectodermal dysplasia', 'Dysplasia, Ectodermal', 'Ectodermal Defect, Congenital', 'Defects, Congenital Ectodermal', 'Ectodermal Defects, Congenital', 'Congenital ectodermal dysplasia', 'Defect, Congenital Ectodermal', 'Ectodermal Dysplasia', 'CONGEN ECTODERMAL DEFECT', 'Cong ectodermal dysplas', 'congenital ectodermal dysplasia', 'Dysplasias, Ectodermal', 'ECTODERMAL DEFECT CONGEN'}
HP:0011354	UMLS	C4021157	{'Generalized abnormality of skin', 'Generalised abnormality of skin'}
HP:0011032	SNOMEDCT_US	1860003	Fluid volume disorder
HP:0011032	SNOMEDCT_US	190902006	Fluid imbalance
HP:0011032	UMLS	C2364164	{'fluid disorder', 'VOLUME DISORDER', 'fluids disorder', 'fluid imbalance', 'Fluid volume alteration', 'Fluid imbalance', 'fluid imbalances', 'disorders fluid', 'Abnormality of fluid regulation'}
